,_id,deduplicationId,time,devAddr,adr,dr,fCnt,fPort,confirmed,data,level,code,description,context,batt_volt,temperature,lora_freq,bandwidth,spreading_factor,code_rate,gateway_id,uplink_id,comunication_time,rssi,snr,channel,latitude,longitude,region_common_name,region_config_id,crc_status,tenant_id,tenant_name,application_id,application_name,device_profile_id,device_profile_name,device_name,devEui,device_class_enabled
252,664fec935f306600073c2858,0e8a0b42-bb9f-4891-9726-b42def2fd9dc,2024-05-24 12:01:39.151591976+00:00,01eac4ef,False,3.0,197.0,1.0,False,AWcBAAICAXI=,,,,bA6z8A==,3.7,25.6,868100000,125000,9,CR_4_5,0016c001f10578db,60345,2024-05-24T01:25:38.931904865+00:00,-99,-5.2,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-005,70b3d57ed0067225,CLASS_A
253,664fec955f306600073c2859,31adc9b3-02c3-42b4-a62f-c1fc0b794a65,2024-05-24 12:01:41.159995864+00:00,0166b02e,False,3.0,196.0,1.0,False,AWcBCAICAWU=,,,,bC1kuA==,3.57,26.4,867900000,125000,9,CR_4_5,0016c001f10578db,6756,2024-05-24T01:25:40.940407901+00:00,-78,11.5,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-003,70b3d57ed0067223,CLASS_A
254,664fecdd5f306600073c285a,0c7e07bf-b805-4c28-ae57-9cc3369374fe,2024-05-24 12:02:53.078124117+00:00,016b6b94,False,1.0,33.0,1.0,False,AWcBHgICAXg=,,,,cHao8w==,3.76,28.6,868500000,125000,11,CR_4_5,0016c001f10578db,14178,2024-05-24T01:26:52.863475969+00:00,-100,-13.8,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-007,70b3d57ed0067227,CLASS_A
255,664fed0f5f306600073c285b,c4fd98dc-a079-410a-a895-1600478cf567,2024-05-24 12:03:43.603276143+00:00,0092f85f,False,3.0,197.0,1.0,False,AWcBCAICAWA=,,,,c3m3gw==,3.52,26.4,867700000,125000,9,CR_4_5,0016c001f10578db,40633,2024-05-24T01:27:43.385481310+00:00,-90,3.8,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-004,70b3d57ed0067224,CLASS_A
256,664fed2c5f306600073c285c,ce788fb1-3844-4e00-8ef4-e9cd7e7499ba,2024-05-24 12:04:12.190376478+00:00,00994579,False,3.0,198.0,1.0,False,AWcBHgICAXo=,,,,dS4GeA==,3.78,28.6,867300000,125000,9,CR_4_5,0016c001f10578db,55702,2024-05-24T01:28:11.977105033+00:00,-89,6.5,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-006,70b3d57ed0067226,CLASS_A
257,664fedbf5f306600073c285d,f86cb441-ed51-449a-86ef-da969aac12cb,2024-05-24 12:06:39.149806298+00:00,01eac4ef,False,3.0,198.0,1.0,False,AWcBAAICAXE=,,,,ffBjQQ==,3.69,25.6,867700000,125000,9,CR_4_5,0016c001f10578db,608,2024-05-24T01:30:38.935340650+00:00,-98,-3,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-005,70b3d57ed0067225,CLASS_A
258,664fedc15f306600073c285e,11564bc7-3789-4610-8874-c7f64d79be9d,2024-05-24 12:06:41.161567519+00:00,0166b02e,False,3.0,197.0,1.0,False,AWcBCQICAWU=,,,,fg8KvQ==,3.57,26.5,867900000,125000,9,CR_4_5,0016c001f10578db,9335,2024-05-24T01:30:40.944658889+00:00,-81,10.8,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-003,70b3d57ed0067223,CLASS_A
259,664fee095f306600073c285f,c3d911ea-10e9-4743-8240-d9fae56a6192,2024-05-24 12:07:53.084346457+00:00,016b6b94,False,1.0,34.0,1.0,False,AWcBIAICAXc=,,,,glhQeQ==,3.75,28.8,867100000,125000,11,CR_4_5,0016c001f10578db,59258,2024-05-24T01:31:52.868550754+00:00,-98,-8.5,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-007,70b3d57ed0067227,CLASS_A
260,664fee3b5f306600073c2860,5afb92b1-6420-4915-bfc3-e953b05804f4,2024-05-24 12:08:43.630757983+00:00,0092f85f,False,3.0,198.0,1.0,False,AWcBCAICAWA=,,,,hVtk7A==,3.52,26.4,868500000,125000,9,CR_4_5,0016c001f10578db,53966,2024-05-24T01:32:43.415003520+00:00,-96,1.2,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-004,70b3d57ed0067224,CLASS_A
261,664fee585f306600073c2861,06b14ca6-faf7-4b4d-93ee-d017c6875094,2024-05-24 12:09:12.200913521+00:00,00994579,False,3.0,199.0,1.0,False,AWcBHgICAXo=,,,,hw+uuA==,3.78,28.6,867700000,125000,9,CR_4_5,0016c001f10578db,2747,2024-05-24T01:33:11.988242095+00:00,-86,8,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-006,70b3d57ed0067226,CLASS_A
262,664feeeb5f306600073c2862,19b210a3-c799-4332-9eef-af9c74995d63,2024-05-24 12:11:39.167790063+00:00,01eac4ef,False,3.0,199.0,1.0,False,AWcA/wICAXE=,,,,j9IOSA==,3.69,25.5,867100000,125000,9,CR_4_5,0016c001f10578db,49556,2024-05-24T01:35:38.953273119+00:00,-95,-1,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-005,70b3d57ed0067225,CLASS_A
263,664feeed5f306600073c2863,ca59d26d-8ede-42e5-9eaf-70f730835915,2024-05-24 12:11:41.174780303+00:00,0166b02e,False,3.0,198.0,1.0,False,AWcBCQICAWU=,,,,j/CswA==,3.57,26.5,868500000,125000,9,CR_4_5,0016c001f10578db,36549,2024-05-24T01:35:40.959763618+00:00,-74,9.5,1,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-003,70b3d57ed0067223,CLASS_A
264,664fef355f306600073c2864,58deda85-9d2a-46fc-bc17-a737abd0f714,2024-05-24 12:12:53.085769130+00:00,016b6b94,False,1.0,35.0,1.0,False,AWcBIgICAXI=,,,,lDn7Mw==,3.7,29.0,867100000,125000,11,CR_4_5,0016c001f10578db,50656,2024-05-24T01:36:52.871202612+00:00,-99,-10,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-007,70b3d57ed0067227,CLASS_A
265,664fef675f306600073c2865,9d181ff3-3152-492f-921a-e15c8391703e,2024-05-24 12:13:43.628751508+00:00,0092f85f,False,3.0,199.0,1.0,False,AWcBBwICAWA=,,,,lz0Tlg==,3.52,26.3,867900000,125000,9,CR_4_5,0016c001f10578db,62482,2024-05-24T01:37:43.410231452+00:00,-90,4,no data,41.38924569225698,2.1131193637847905,EU868,eu868,CRC_OK,52f14cd4-c6f1-4fbd-8f87-4025e1d49242,e7133586-476a-4b73-8e01-9f657ce373e7,e7133586-476a-4b73-8e01-9f657ce373e7,CST-Test,db646c7a-2fd5-4230-88de-41e60f31538e,CST_LR,cst-004,70b3d57ed0067224,CLASS_A
