Solution Time,CoordinateX,CoordinateY,CoordinateZ,udm-3,Turbulent Energy Dissipation,Temperature,solar-heat-flux,X-component-velocity,incident-radiation,viscosity-eff,Y Plus,Pressure,Y-component-velocity,Turbulent Kinetic Energy,Z-component-velocity,,turb-intensity,udm-1,Magnitude Velocity,udm-2
3600,1936.10291,1629.56738,52.9576569,24.2068901,0.000342763,297.407349,0,0,1805.43103,0.330006599,24707.4863,36.0324821,0,0.026396556,0,298.69455,0.132707521,0,0,0
7200,1936.10291,1629.56738,52.9576569,23.7609978,0.0010517,297.364746,0,0,1776.73669,0.597927749,21649.3223,28.7961292,0,0.05560993,0,297.50061,0.192489192,0,0,0
10800,1936.10291,1629.56738,52.9576569,23.2687931,0.000881077,297.102844,0,0,1769.46021,0.604393482,18177.3652,40.740818,0,0.049291998,0,297.195526,0.181077227,0,0,0
14400,1936.10291,1629.56738,52.9576569,22.9060421,0.000367781,296.922211,0,0,1758.79712,0.43180573,13962.1211,18.195776,0,0.027535519,0,296.746765,0.135365605,0,0,0
18000,1936.10291,1629.56738,52.9576569,21.5657043,0.00015688,296.745209,0,0,1753.58972,0.161445767,18913.0059,16.7070217,0,0.015546694,0,296.526886,0.101540379,0,0,0
21600,1936.10291,1629.56738,52.9576569,22.2776814,0.000219544,296.654907,0,0,1750.1582,0.232605383,14706.5684,27.4233818,0,0.01954619,0,296.381714,0.114050128,0,0,0
25200,1936.10291,1629.56738,52.9576569,22.3961868,0.000106333,296.664062,0.275986433,0,1750.34668,0.151595384,14815.084,35.0266647,0,0.012067178,0,296.389679,0.089666538,0,0,0
28800,1936.10291,1629.56738,52.9576569,22.8017406,8.48E-05,297.017273,60.4383049,0,1764.56055,0.053218052,20843.2383,23.8586636,0,0.01007318,0,296.989563,0.081149526,0,0,0
32400,1936.10291,1629.56738,52.9576569,25.3248577,0.000185068,298.145905,168.735138,0,1795.25574,0.196544796,19512.4453,-3.79610825,0,0.017260041,0,298.272797,0.106654949,0,0,0
36000,1936.10291,1629.56738,52.9576569,27.8051186,0.000330238,300.036102,305.749023,0,1839.85046,0.364924103,14635.7451,-58.6446838,0,0.025444536,0,300.108093,0.129713699,0,0,0
39600,1936.10291,1629.56738,52.9576569,28.6531048,0.000245737,302.608459,446.889008,0,1896.172,0.180719838,23237.7383,-89.1355362,0,0.021005496,0,302.378906,0.118181042,0,0,0
43200,1936.10291,1629.56738,52.9576569,30.4977264,0.002872777,305.933868,573.102783,0,1954.25464,0.46458438,65079.8242,-69.8263245,0,0.108832911,0,304.668365,0.269416392,0,0,0
46800,1936.10291,1629.56738,52.9576569,31.867588,0.00299236,309.073242,615.033081,0,2007.05969,0.495604604,65823.9609,-89.3527222,0,0.111887909,0,306.705933,0.273209423,0,0,0
50400,1936.10291,1629.56738,52.9576569,34.9837227,0.007079782,311.891449,607.569641,0,2053.91284,1.05992532,34025.9141,-82.3805084,0,0.198274463,0,308.480408,0.363289118,0,0,0
54000,1936.10291,1629.56738,52.9576569,36.1678314,0.00964178,314.18457,524.906921,0,2091.75952,1.19054818,29225.0723,-86.0371094,0,0.2433642,0,309.891754,0.402399153,0,0,0
57600,1936.10291,1629.56738,52.9576569,35.7981071,0.012598281,315.710632,394.901306,0,2118.31885,1.03900063,47557.0742,-68.4291229,0,0.291145623,0,310.870789,0.440422237,0,0,0
61200,1936.10291,1629.56738,52.9576569,35.693531,0.010726808,316.691956,252.735916,0,2130.11523,0.98131001,51397.2617,-70.502182,0,0.261606246,0,311.302673,0.417556763,0,0,0
64800,1936.10291,1629.56738,52.9576569,34.7262764,0.010925866,316.42157,3.84553289,0,2128.02002,1.02446628,62091.1797,-54.670784,0,0.264845222,0,311.226074,0.420150369,0,0,0
68400,1936.10291,1629.56738,52.9576569,33.8495026,0.011722505,315.716827,1.07377148,0,2110.79395,1.11438572,60814.625,-41.3785706,0,0.277482301,0,310.59433,0.430025101,0,0,0
72000,1936.10291,1629.56738,52.9576569,32.0762634,0.014778647,314.550262,0.059341852,0,2085.38281,1.25860333,64826.4492,-10.3875647,0,0.323720664,0,309.655304,0.464431673,0,0,0
75600,1936.10291,1629.56738,52.9576569,30.6270065,0.012984612,313.534637,0.000129653,0,2051.40063,1.25768948,62716.4062,7.19323969,0,0.296978712,0,308.386017,0.444835186,0,0,0
79200,1936.10291,1629.56738,52.9576569,29.6630383,0.010845816,312.537262,0,0,2022.5188,1.21798921,56789.8164,22.4432564,0,0.263425857,0,307.2948,0.418956012,0,0,0
82800,1936.10291,1629.56738,52.9576569,28.8572655,0.007791685,311.727753,0,0,1998.7699,1.12873161,52128.1406,20.4063969,0,0.211258948,0,306.388702,0.375172526,0,0,0
86400,1936.10291,1629.56738,52.9576569,28.9556885,0.007157816,310.950317,0,0,1981.58777,1.14158046,43005.293,20.3158398,0,0.199871436,0,305.728119,0.365037531,0,0,0
