Solution Time,CoordinateX,CoordinateY,CoordinateZ,udm-3,Turbulent Energy Dissipation,Temperature,solar-heat-flux,X-component-velocity,incident-radiation,viscosity-eff,Y Plus,Pressure,Y-component-velocity,Turbulent Kinetic Energy,Z-component-velocity,,turb-intensity,udm-1,Magnitude Velocity,udm-2
3600,1941.28235,1758.00098,64.6174164,24.2508316,0.000996316,297.302399,0,0,1811.65405,0.001015408,56.8467178,34.861454,0,0.001583647,0,298.951599,0.032493163,0,0,0
7200,1941.28235,1758.00098,64.6174164,22.1311207,0.001261137,297.420776,0,0,1770.70471,0.001149891,63.8317871,27.3351974,0,0.001838953,0,297.247772,0.035269715,0,0,0
10800,1941.28235,1758.00098,64.6174164,22.1914673,0.001538582,296.821716,0,0,1768.29675,0.001296573,62.7283096,38.8144951,0,0.002107406,0,297.146667,0.037296247,0,0,0
14400,1941.28235,1758.00098,64.6174164,21.2809181,0.001630762,296.661743,0,0,1752.41321,0.001257987,58.6922531,16.0162621,0,0.002153176,0,296.477142,0.038349871,0,0,0
18000,1941.28235,1758.00098,64.6174164,20.9185829,0.000773103,296.384064,0,0,1746.69971,0.000981653,50.8188515,14.5816107,0,0.001324356,0,296.235168,0.029869888,0,0,0
21600,1941.28235,1758.00098,64.6174164,21.0973396,0.000978911,296.213776,0,0,1739.60986,0.001011446,52.4948196,25.2491169,0,0.001561318,0,295.934113,0.031784069,0,0,0
25200,1941.28235,1758.00098,64.6174164,21.2092247,0.000681624,296.069214,0.275982469,0,1736.71362,0.000911413,59.7599335,32.8054657,0,0.00122929,0,295.810852,0.028730428,0,0,0
28800,1941.28235,1758.00098,64.6174164,22.2836132,0.000251494,296.19455,2.10547328,0,1738.22351,0.000621562,32.6992912,22.6261578,0,0.000621377,0,295.875153,0.020771395,0,0,0
32400,1941.28235,1758.00098,64.6174164,24.1186047,0.000316406,298.055725,191.105118,0,1771.91003,0.000650838,35.7098389,-3.74505043,0,0.000716818,0,297.29834,0.021791516,0,0,0
36000,1941.28235,1758.00098,64.6174164,27.0393467,0.000202864,301.436005,274.562134,0,1832.94641,0.00047927,39.0812607,-57.5834694,0,0.000560341,0,299.826172,0.019014604,0,0,0
39600,1941.28235,1758.00098,64.6174164,30.570158,0.000819993,305.563507,315.02774,0,1917.86499,0.001049433,33.7817802,-87.5364151,0,0.001372748,0,303.240051,0.030207489,0,0,0
43200,1941.28235,1758.00098,64.6174164,33.1769333,0.024283303,309.382446,300.647797,0,2015.75635,0.002285288,159.387421,-68.5394211,0,0.013277656,0,307.037628,0.093799301,0,0,0
46800,1941.28235,1758.00098,64.6174164,34.3777809,0.009738193,312.459961,208.540588,0,2096.50171,0.002247419,121.374619,-87.4613419,0,0.007233582,0,310.06723,0.069463804,0,0,0
50400,1941.28235,1758.00098,64.6174164,37.4247208,0.01323601,314.408783,79.6878357,0,2168.86816,0.002691655,125.118134,-80.594841,0,0.008865027,0,312.708984,0.076818109,0,0,0
54000,1941.28235,1758.00098,64.6174164,39.1099663,0.020750284,315.127228,17.1981449,0,2217.31958,0.003431512,123.179573,-84.1569748,0,0.011951886,0,314.440979,0.089170225,0,0,0
57600,1941.28235,1758.00098,64.6174164,39.6788025,0.028110247,315.332611,12.8634443,0,2231.9856,0.004086618,115.475594,-66.9688263,0,0.014670525,0,314.959625,0.098815084,0,0,0
61200,1941.28235,1758.00098,64.6174164,39.1140976,0.021603083,315.180725,8.16952515,0,2223.08105,0.003537141,120.922508,-68.8483734,0,0.012316073,0,314.64502,0.090582997,0,0,0
64800,1941.28235,1758.00098,64.6174164,37.4882278,0.063182533,313.901672,3.84547758,0,2205.60229,0.004007341,216.568558,-53.6365738,0,0.025202394,0,314.02475,0.129669338,0,0,0
68400,1941.28235,1758.00098,64.6174164,37.1175385,0.044993829,313.36673,1.0737561,0,2169.979,0.003718591,180.64415,-41.0427933,0,0.020098062,0,312.749023,0.115797527,0,0,0
72000,1941.28235,1758.00098,64.6174164,36.6959801,0.017853802,312.910858,0.059340999,0,2145.1438,0.002579664,141.184479,-11.4391747,0,0.010790538,0,311.850281,0.084582984,0,0,0
75600,1941.28235,1758.00098,64.6174164,34.6874619,0.019695189,311.53653,0.000129651,0,2114.2417,0.003266713,126.15625,5.68785095,0,0.011573062,0,310.721069,0.087753877,0,0,0
79200,1941.28235,1758.00098,64.6174164,32.9377861,0.015444934,310.428406,0,0,2075.323,0.002819151,128.202072,20.9533024,0,0.009842354,0,309.281158,0.080941647,0,0,0
82800,1941.28235,1758.00098,64.6174164,31.4973011,0.013745804,309.292908,0,0,2042.55884,0.002817094,120.087357,19.1909142,0,0.009109889,0,308.053162,0.077891134,0,0,0
86400,1941.28235,1758.00098,64.6174164,30.3818321,0.013917564,308.251068,0,0,2011.48169,0.002856541,116.904564,19.4536247,0,0.009183275,0,306.874664,0.078193821,0,0,0
