Datetime,Ux (m/s),Uy (m/s)
2024-07-31 00:00:00,1.12763114494309,-0.41042417199080244
2024-07-31 01:00:00,1.12763114494309,-0.41042417199080244
2024-07-31 02:00:00,1.12763114494309,-0.41042417199080244
2024-07-31 03:00:00,0.1573727451114055,-0.26191223077008985
2024-07-31 04:00:00,0.3017936596262921,-0.047799419873403866
2024-07-31 05:00:00,0.013541038156127507,-0.11028290573792467
2024-07-31 06:00:00,0.942275662396029,-0.5887991824813387
2024-07-31 07:00:00,1.528143211597123,-1.1102610321080046
2024-07-31 08:00:00,0.992546151641322,0.12186934340514749
2024-07-31 09:00:00,1.299038105676658,0.7500000000000002
2024-07-31 10:00:00,1.4961056434554036,0.7954934813872039
2024-07-31 11:00:00,1.7752904164182195,1.5984786707461613
2024-07-31 12:00:00,1.844969943715227,3.3284138855027003
2024-07-31 13:00:00,2.3449736229813665,3.6109427230983533
2024-07-31 14:00:00,2.1816432911085166,3.935788682127281
2024-07-31 15:00:00,1.5031544550372318,3.915851233363263
2024-07-31 16:00:00,2.9522656304572825,3.396193111002474
2024-07-31 17:00:00,2.3249892224896773,2.8711225798271425
2024-07-31 18:00:00,2.75180314937685,3.165587405934405
2024-07-31 19:00:00,2.1225578555005975,2.921450257465088
2024-07-31 20:00:00,1.3875179700450002,1.841298537053481
2024-07-31 21:00:00,0.9510565162951535,0.30901699437494745
2024-07-31 22:00:00,0.19397078755052136,-0.013563758783579924
2024-07-31 23:00:00,-0.42858365035105606,-0.2575190374550272
