[Name]
x-component
[Data]
time,velocity
0,1.1046058241429284
3600,1.1046058241429284
7200,1.1046058241429284
10800,0.8802382833258404
14400,1.4047581090515984
18000,1.471823237313079
21600,1.5479520254499624
25200,1.4601625457812695
28800,1.3055555555555556
32400,1.4917828430524098
36000,1.2592176209478068
39600,1.0106890328748175
43200,1.1846051665525204
46800,0.6270628637972484
50400,0.3893048469886655
54000,1.5478588917051286
57600,0.34552464246807674
61200,1.5555555555555551
64800,1.7844600242032542
68400,1.4278380175172465
72000,1.6069690242163481
75600,2.0518534406537836
79200,1.6172049354733982
82800,0.7431448254773942
86400,0.7431448254773942
