Datetime,Ux (m/s),Uy (m/s)
2024-04-23 00:00:00,0.5595859095364143,-0.5794681724950246
2024-04-23 01:00:00,0.5891460374154429,-0.5493875678281236
2024-04-23 02:00:00,1.801157312969127,0.12594918870467056
2024-04-23 03:00:00,1.2549805474750275,-0.35985988120552653
2024-04-23 04:00:00,1.2966394812461135,-0.49773326325736145
2024-04-23 05:00:00,1.7492394142787917,-0.969619240492674
2024-04-23 06:00:00,0.2582667155082053,-0.5538547587446194
2024-04-23 07:00:00,0.07447570985870128,-0.6065559815585857
2024-04-23 08:00:00,0.7982789388435435,-1.7119147088470055
2024-04-23 09:00:00,1.2639133675667324,-1.4037180036795223
2024-04-23 10:00:00,1.185419638208817,-2.3265170353807383
2024-04-23 11:00:00,0.34729635533386055,-1.969615506024416
2024-04-23 12:00:00,-0.544639035015027,0.838670567945424
2024-04-23 13:00:00,2.602633476389989,0.697373538192903
2024-04-23 14:00:00,-0.45192178789400095,2.8533218728303975
2024-04-23 15:00:00,-0.7309292618068429,2.3907618899075884
2024-04-23 16:00:00,0.623735072453278,2.934442802201417
2024-04-23 17:00:00,-0.32519966349936613,3.0940681189235164
2024-04-23 18:00:00,-3.605714989981951,1.4568034188396577
2024-04-23 19:00:00,-2.085119830145291,0.33025053730715365
2024-04-23 20:00:00,-0.8746197071393956,0.4848096202463373
2024-04-23 21:00:00,-0.4035471108795973,0.7920057992785492
2024-04-23 22:00:00,-0.6241625321521993,0.30442440749241484
2024-04-23 23:00:00,0.14450038273171553,0.1301087290142224
