Datetime,Ux (m/s),Uy (m/s)
2024-06-10 00:00:00,0.7071067811865476,-0.7071067811865475
2024-06-10 01:00:00,0.8855063983037739,-0.07747177133125177
2024-06-10 02:00:00,0.6527777777777777,-1.1306442771630172
2024-06-10 03:00:00,1.0036959095382876,-1.1147172382160913
2024-06-10 04:00:00,0.726950774511971,-1.0777488443215542
2024-06-10 05:00:00,-0.057569551867237924,-1.0984924882300313
2024-06-10 06:00:00,0.7564431041875379,-1.1648202332575333
2024-06-10 07:00:00,1.221758303648778,-1.9552219994717601
2024-06-10 08:00:00,1.970026884016805,-1.5391536883141457
2024-06-10 09:00:00,-1.130644277163017,-0.6527777777777783
2024-06-10 10:00:00,-1.4344571339445529,-0.43855755708410565
2024-06-10 11:00:00,-1.2036300463040965,1.5972710200945857
2024-06-10 12:00:00,-2.6878809132000816,-0.1879549431438939
2024-06-10 13:00:00,-1.6830123234669172,0.8575376106191436
2024-06-10 14:00:00,-1.3197449602433755,0.9240953696766852
2024-06-10 15:00:00,-1.4718232373130793,0.6552979249554551
2024-06-10 16:00:00,-1.2580058519181363,0.81695855252254
2024-06-10 17:00:00,-0.40277777777777807,0.6976315752707976
2024-06-10 18:00:00,-1.1762981494312486,0.20741310110216635
2024-06-10 19:00:00,-0.5891460374154427,0.5493875678281238
2024-06-10 20:00:00,-0.22495105434386534,0.9743700647852351
2024-06-10 21:00:00,0.11211166466227493,0.7977159442640427
2024-06-10 22:00:00,-0.8050648328764938,0.028113483454792695
2024-06-10 23:00:00,-0.0921152858394491,-0.06213254483008296
