Datetime,Ux (m/s),Uy (m/s)
2024-03-17 00:00:00,0.8840194625495763,0.09291418957124753
2024-03-17 01:00:00,0.357974109675949,0.15195099441249532
2024-03-17 02:00:00,2.0164843247936073,-1.1177555133457215
2024-03-17 03:00:00,1.194262524770134,0.020845929911199854
2024-03-17 04:00:00,1.3055555555555556,7.994222161100778e-17
2024-03-17 05:00:00,-0.18884371878469025,0.5812012044025938
2024-03-17 06:00:00,0.29237170472273677,0.9563047559630354
2024-03-17 07:00:00,1.3415636476237058,0.35947089597572324
2024-03-17 08:00:00,0.875384669344185,0.15435393570393816
2024-03-17 09:00:00,0.8197050689741816,1.6087617797845533
2024-03-17 10:00:00,1.5733009776245934,1.9428649036424273
2024-03-17 11:00:00,0.9768278212231845,2.3012621336311008
2024-03-17 12:00:00,1.3551715538965354,1.865233625920018
2024-03-17 13:00:00,0.722042524798634,1.9837955327702512
2024-03-17 14:00:00,0.36066834995386565,2.2771703408165678
2024-03-17 15:00:00,0.0,2.0
2024-03-17 16:00:00,-0.5206483387654425,1.81571653677238
2024-03-17 17:00:00,-0.8220533577738077,2.0346534586326723
2024-03-17 18:00:00,-0.9157515049097474,1.6520594468188587
2024-03-17 19:00:00,-0.6575567201836167,1.3481910694487502
2024-03-17 20:00:00,-0.3090169943749477,0.9510565162951535
2024-03-17 21:00:00,-0.16800131638865823,0.6738164765805531
2024-03-17 22:00:00,0.309144970539122,1.1537447369563871
2024-03-17 23:00:00,0.5952550699320225,0.3576653297986487
